Chr	Start	End	Type	Var1	Var2	Var3
chr5	83685866	83686018	gene	gene_id ENSG00000253073.1	 gene_type misc_RNA	 gene_name RN7SKP295
chr5	83703448	83703543	gene	gene_id ENSG00000206744.1	 gene_type snRNA	 gene_name RNU6-620P
chr5	83746388	83746989	gene	gene_id ENSG00000242858.1	 gene_type processed_pseudogene	 gene_name CTC-484M2.1
chr5	83803554	83803685	gene	gene_id ENSG00000202157.1	 gene_type snRNA	 gene_name RNU4-11P
chr5	83875166	83875821	gene	gene_id ENSG00000250013.1	 gene_type processed_pseudogene	 gene_name ZP3P1
chr5	83940554	84384880	gene	gene_id ENSG00000164176.13	 gene_type protein_coding	 gene_name EDIL3
chr5	84196883	84196989	gene	gene_id ENSG00000252861.1	 gene_type snRNA	 gene_name RNU6-448P
chr5	84382424	84490765	gene	gene_id ENSG00000250320.6	 gene_type lncRNA	 gene_name EDIL3-DT
chr5	84999812	85000315	gene	gene_id ENSG00000214853.5	 gene_type processed_pseudogene	 gene_name PPIAP79
chr5	85112342	85112756	gene	gene_id ENSG00000249349.1	 gene_type lncRNA	 gene_name CTC-384G19.1
chr5	85190629	85190830	gene	gene_id ENSG00000248674.1	 gene_type processed_pseudogene	 gene_name RBBP4P6
chr5	85210060	85210903	gene	gene_id ENSG00000250253.3	 gene_type processed_pseudogene	 gene_name RP11-1072N2.2
chr5	85212958	85213614	gene	gene_id ENSG00000249792.1	 gene_type lncRNA	 gene_name RP11-1072N2.3
chr5	85237681	85238074	gene	gene_id ENSG00000248170.1	 gene_type processed_pseudogene	 gene_name RP11-1072N2.4
chr5	85420028	85420451	gene	gene_id ENSG00000248667.1	 gene_type lncRNA	 gene_name CTD-2331D11.2
chr5	85429702	85430184	gene	gene_id ENSG00000249023.1	 gene_type lncRNA	 gene_name CTD-2331D11.3
chr5	85446974	85447758	gene	gene_id ENSG00000249842.1	 gene_type lncRNA	 gene_name CTD-2331D11.4
chr5	85464434	85465310	gene	gene_id ENSG00000243859.3	 gene_type processed_pseudogene	 gene_name RPL5P17
chr5	85549409	85549952	gene	gene_id ENSG00000251066.1	 gene_type processed_pseudogene	 gene_name CTC-534B23.1
chr5	85663232	85664684	gene	gene_id ENSG00000250874.1	 gene_type lncRNA	 gene_name CTC-480C2.1
chr5	85762559	85763138	gene	gene_id ENSG00000241965.2	 gene_type processed_pseudogene	 gene_name RPS2P25
chr5	85848502	85849199	gene	gene_id ENSG00000249153.1	 gene_type lncRNA	 gene_name CTD-2036A18.2
chr5	86087526	86087847	gene	gene_id ENSG00000250359.1	 gene_type processed_pseudogene	 gene_name PTP4A1P4
chr5	86282460	86296463	gene	gene_id ENSG00000205449.11	 gene_type transcribed_unprocessed_pseudogene	 gene_name NBPF22P
chr5	86305233	86306149	gene	gene_id ENSG00000280009.1	 gene_type TEC	 gene_name CTD-2123J17.2
chr5	86335024	86335808	gene	gene_id ENSG00000248195.1	 gene_type lncRNA	 gene_name CTC-261N6.3
chr5	86353803	86368854	gene	gene_id ENSG00000248363.5	 gene_type lncRNA	 gene_name CTC-261N6.1
chr5	86380660	86381426	gene	gene_id ENSG00000250124.1	 gene_type lncRNA	 gene_name CTC-261N6.2
chr5	86402465	86402960	gene	gene_id ENSG00000251585.1	 gene_type processed_pseudogene	 gene_name CTD-2299E8.1
chr5	86617928	86620962	gene	gene_id ENSG00000127184.13	 gene_type protein_coding	 gene_name COX7C
chr5	86620497	86620575	gene	gene_id ENSG00000284078.1	 gene_type miRNA	 gene_name SNORD138
chr5	86663144	86663250	gene	gene_id ENSG00000207013.1	 gene_type snRNA	 gene_name RNU6-804P
chr5	86746818	86749777	gene	gene_id ENSG00000250544.2	 gene_type lncRNA	 gene_name LINC02059
chr5	86797685	86800280	gene	gene_id ENSG00000248701.1	 gene_type lncRNA	 gene_name CTC-493L21.2
chr5	86884231	86884881	gene	gene_id ENSG00000242477.1	 gene_type processed_pseudogene	 gene_name CTD-2161E19.1
chr5	86967321	87137712	gene	gene_id ENSG00000249061.1	 gene_type lncRNA	 gene_name RP11-72L22.1
chr5	87048858	87138397	gene	gene_id ENSG00000233828.5	 gene_type lncRNA	 gene_name MIR4280HG
chr5	87102603	87102846	gene	gene_id ENSG00000251951.1	 gene_type misc_RNA	 gene_name RN7SKP34
chr5	87114879	87114954	gene	gene_id ENSG00000265919.1	 gene_type miRNA	 gene_name MIR4280
chr5	87205408	87240145	gene	gene_id ENSG00000288569.1	 gene_type lncRNA	 gene_name LINC01949
chr5	87267883	87391931	gene	gene_id ENSG00000145715.15	 gene_type protein_coding	 gene_name RASA1
chr5	87294189	87294473	gene	gene_id ENSG00000241243.3	 gene_type misc_RNA	 gene_name RN7SL629P
chr5	87299687	87299797	gene	gene_id ENSG00000207452.1	 gene_type snRNA	 gene_name RNU6-606P
chr5	87318416	87412930	gene	gene_id ENSG00000134480.16	 gene_type protein_coding	 gene_name CCNH
chr5	87412342	87499340	gene	gene_id ENSG00000285190.1	 gene_type lncRNA	 gene_name CTC-428H11.2
chr5	87420341	87420447	gene	gene_id ENSG00000200462.1	 gene_type snRNA	 gene_name RNU6-727P
chr5	87662040	87705337	gene	gene_id ENSG00000249362.2	 gene_type lncRNA	 gene_name LINC02488
chr5	87665345	87733269	gene	gene_id ENSG00000248708.2	 gene_type lncRNA	 gene_name LINC02144
chr5	87767608	87774070	gene	gene_id ENSG00000287783.1	 gene_type lncRNA	 gene_name AC020930.1
chr5	87863703	88144455	gene	gene_id ENSG00000287862.1	 gene_type lncRNA	 gene_name CTD-2297M2.1
chr5	88189633	88269476	gene	gene_id ENSG00000164180.14	 gene_type protein_coding	 gene_name TMEM161B
chr5	88268891	88439337	gene	gene_id ENSG00000247828.8	 gene_type lncRNA	 gene_name TMEM161B-AS1
chr5	88274258	88274376	gene	gene_id ENSG00000207129.1	 gene_type rRNA_pseudogene	 gene_name RNA5SP187
chr5	88381957	88382725	gene	gene_id ENSG00000240083.2	 gene_type processed_pseudogene	 gene_name RPS3AP22
chr5	88382772	88382907	gene	gene_id ENSG00000206958.1	 gene_type snoRNA	 gene_name SNORA70
chr5	88382948	88383260	gene	gene_id ENSG00000250306.1	 gene_type processed_pseudogene	 gene_name CTC-498M16.3
chr5	88408982	88439090	gene	gene_id ENSG00000250156.3	 gene_type lncRNA	 gene_name LINC02060
chr5	88433892	88498697	gene	gene_id ENSG00000271904.1	 gene_type lncRNA	 gene_name CTC-498M16.4
chr5	88507546	88691057	gene	gene_id ENSG00000245526.11	 gene_type lncRNA	 gene_name LINC00461
chr5	88602780	88603117	gene	gene_id ENSG00000250705.1	 gene_type processed_pseudogene	 gene_name H3P23
chr5	88666853	88666939	gene	gene_id ENSG00000284447.1	 gene_type miRNA	 gene_name MIR9-2
chr5	88676033	88779088	gene	gene_id ENSG00000245864.3	 gene_type lncRNA	 gene_name MEF2C-AS2
chr5	88691757	88695041	gene	gene_id ENSG00000250377.2	 gene_type lncRNA	 gene_name CTC-467M3.3
chr5	88692651	88692859	gene	gene_id ENSG00000250555.2	 gene_type lncRNA	 gene_name CTC-467M3.2
chr5	88717117	88904257	gene	gene_id ENSG00000081189.16	 gene_type protein_coding	 gene_name MEF2C
chr5	88883328	89466398	gene	gene_id ENSG00000248309.7	 gene_type lncRNA	 gene_name MEF2C-AS1
chr5	89466537	89470039	gene	gene_id ENSG00000250831.1	 gene_type lncRNA	 gene_name CTD-2232E5.2
chr5	89581209	89677701	gene	gene_id ENSG00000250437.1	 gene_type lncRNA	 gene_name LINC02161
chr5	89900664	89990883	gene	gene_id ENSG00000214942.6	 gene_type lncRNA	 gene_name AC113167.2
chr5	90016621	90016720	gene	gene_id ENSG00000264342.3	 gene_type miRNA	 gene_name MIR3660
chr5	90153052	90290078	gene	gene_id ENSG00000248555.7	 gene_type lncRNA	 gene_name LINC01339
chr5	90353037	90356609	gene	gene_id ENSG00000253321.1	 gene_type lncRNA	 gene_name RP11-61G23.2
chr5	90388468	90389363	gene	gene_id ENSG00000260871.1	 gene_type lncRNA	 gene_name CTD-2373J6.1
chr5	90392257	90409766	gene	gene_id ENSG00000153140.9	 gene_type protein_coding	 gene_name CETN3
chr5	90410000	90410669	gene	gene_id ENSG00000255647.3	 gene_type lncRNA	 gene_name CTD-2373J6.2
chr5	90458209	90474771	gene	gene_id ENSG00000176055.10	 gene_type protein_coding	 gene_name MBLAC2
chr5	90471748	90514557	gene	gene_id ENSG00000113356.13	 gene_type protein_coding	 gene_name POLR3G
chr5	90515611	90529584	gene	gene_id ENSG00000176018.13	 gene_type protein_coding	 gene_name LYSMD3
chr5	90529344	91164437	gene	gene_id ENSG00000164199.18	 gene_type protein_coding	 gene_name ADGRV1
chr5	91030990	91031307	gene	gene_id ENSG00000249514.1	 gene_type processed_pseudogene	 gene_name TMEM251P1
chr5	91054834	91314547	gene	gene_id ENSG00000248323.7	 gene_type lncRNA	 gene_name LUCAT1
chr5	91132303	91142470	gene	gene_id ENSG00000285618.1	 gene_type lncRNA	 gene_name CTD-2266L18.2
chr5	91223419	91223967	gene	gene_id ENSG00000212930.3	 gene_type lncRNA	 gene_name RP11-414H23.2
chr5	91226475	91227071	gene	gene_id ENSG00000251093.1	 gene_type lncRNA	 gene_name RP11-414H23.3
chr5	91270727	91270867	gene	gene_id ENSG00000199643.1	 gene_type snRNA	 gene_name RNU4-90P
chr5	91280097	91281142	gene	gene_id ENSG00000234292.3	 gene_type lncRNA	 gene_name RP11-213H15.1
chr5	91280272	91281643	gene	gene_id ENSG00000286638.1	 gene_type lncRNA	 gene_name RP11-213H15.5
chr5	91314716	91314997	gene	gene_id ENSG00000277001.1	 gene_type misc_RNA	 gene_name Metazoa_SRP
chr5	91354478	91354934	gene	gene_id ENSG00000240388.2	 gene_type processed_pseudogene	 gene_name CTD-2061E19.1
chr5	91355380	91356026	gene	gene_id ENSG00000241059.2	 gene_type lncRNA	 gene_name CTD-2061E19.6
chr5	91368631	91383317	gene	gene_id ENSG00000113369.9	 gene_type protein_coding	 gene_name ARRDC3
chr5	91380349	91612566	gene	gene_id ENSG00000281357.3	 gene_type lncRNA	 gene_name ARRDC3-AS1
chr5	91476382	91477018	gene	gene_id ENSG00000251356.1	 gene_type processed_pseudogene	 gene_name RAB5CP2
chr5	91642643	91799234	gene	gene_id ENSG00000286121.1	 gene_type lncRNA	 gene_name RP11-543L14.2
chr5	91843687	91844529	gene	gene_id ENSG00000248826.2	 gene_type processed_pseudogene	 gene_name PCBP2P3
chr5	91844022	91844116	gene	gene_id ENSG00000276426.1	 gene_type misc_RNA	 gene_name ENSG10010139183.1
chr5	92082597	92479426	gene	gene_id ENSG00000250049.7	 gene_type lncRNA	 gene_name RP11-348J24.1
chr5	92410256	92660863	gene	gene_id ENSG00000249776.5	 gene_type lncRNA	 gene_name RP11-133F8.2
chr5	92654848	92679141	gene	gene_id ENSG00000249169.1	 gene_type lncRNA	 gene_name CTC-529L17.1
chr5	92675956	92688254	gene	gene_id ENSG00000249984.1	 gene_type lncRNA	 gene_name CTC-529L17.2
chr5	92823935	92844992	gene	gene_id ENSG00000248588.2	 gene_type lncRNA	 gene_name CTC-458G6.4
chr5	92840807	92841628	gene	gene_id ENSG00000248950.1	 gene_type processed_pseudogene	 gene_name LDHBP3
chr5	92889387	92890840	gene	gene_id ENSG00000249958.1	 gene_type processed_pseudogene	 gene_name CCT7P2
chr5	92907180	92939591	gene	gene_id ENSG00000248528.1	 gene_type lncRNA	 gene_name LINC02058
chr5	93019663	93068669	gene	gene_id ENSG00000251361.1	 gene_type lncRNA	 gene_name CTD-2091N23.1
chr5	93088856	93091768	gene	gene_id ENSG00000286509.1	 gene_type lncRNA	 gene_name CTC-424O20.1
chr5	93267429	93268425	gene	gene_id ENSG00000213730.3	 gene_type processed_pseudogene	 gene_name POLD2P1
chr5	93360779	93585649	gene	gene_id ENSG00000237187.9	 gene_type lncRNA	 gene_name NR2F1-AS1
chr5	93583222	93594611	gene	gene_id ENSG00000175745.14	 gene_type protein_coding	 gene_name NR2F1
chr5	93600357	93603598	gene	gene_id ENSG00000278905.1	 gene_type TEC	 gene_name RP11-65F13.3
chr5	93617725	94111699	gene	gene_id ENSG00000113391.19	 gene_type protein_coding	 gene_name FAM172A
chr5	93620696	93620788	gene	gene_id ENSG00000284336.1	 gene_type miRNA	 gene_name MIR2277
chr5	93621683	93675081	gene	gene_id ENSG00000287180.1	 gene_type lncRNA	 gene_name RP11-65F13.4
chr5	93682838	93683667	gene	gene_id ENSG00000249353.2	 gene_type processed_pseudogene	 gene_name NPM1P27
chr5	93733220	93741600	gene	gene_id ENSG00000248483.7	 gene_type protein_coding	 gene_name POU5F2
chr5	93741640	93743500	gene	gene_id ENSG00000272406.1	 gene_type lncRNA	 gene_name RP11-185E12.2
chr5	93790505	93801320	gene	gene_id ENSG00000287447.1	 gene_type lncRNA	 gene_name RP11-20O13.1
chr5	93860669	93863825	gene	gene_id ENSG00000251023.1	 gene_type lncRNA	 gene_name RP11-549J18.1
chr5	94111720	94176029	gene	gene_id ENSG00000286577.1	 gene_type lncRNA	 gene_name RP11-69G16.2
chr5	94150851	94618604	gene	gene_id ENSG00000185261.15	 gene_type protein_coding	 gene_name KIAA0825
chr5	94567461	94568909	gene	gene_id ENSG00000251544.1	 gene_type processed_pseudogene	 gene_name MTND5P12
chr5	94568929	94569470	gene	gene_id ENSG00000254132.1	 gene_type processed_pseudogene	 gene_name MTND6P3
chr5	94569540	94570676	gene	gene_id ENSG00000251340.1	 gene_type processed_pseudogene	 gene_name MTCYBP35
chr5	94592771	94594791	gene	gene_id ENSG00000232578.4	 gene_type processed_pseudogene	 gene_name CTC-303L1.1
chr5	94611906	94618122	gene	gene_id ENSG00000270133.1	 gene_type lncRNA	 gene_name CTC-303L1.2
chr5	94618669	94739436	gene	gene_id ENSG00000133302.13	 gene_type protein_coding	 gene_name SLF1
chr5	94703741	95284575	gene	gene_id ENSG00000175471.19	 gene_type protein_coding	 gene_name MCTP1
chr5	94788789	94793599	gene	gene_id ENSG00000249175.1	 gene_type lncRNA	 gene_name CTC-484P3.3
chr5	94825961	94826694	gene	gene_id ENSG00000243806.1	 gene_type processed_pseudogene	 gene_name RPL7P18
chr5	94877599	94877777	gene	gene_id ENSG00000276514.1	 gene_type misc_RNA	 gene_name ENSG10010137737.1
chr5	94979151	94980893	gene	gene_id ENSG00000249545.1	 gene_type lncRNA	 gene_name MCTP1-AS1
chr5	95391366	95450454	gene	gene_id ENSG00000153347.10	 gene_type protein_coding	 gene_name FAM81B
chr5	95440044	95440687	gene	gene_id ENSG00000225165.3	 gene_type processed_pseudogene	 gene_name RTRAFP2
chr5	95461755	95554977	gene	gene_id ENSG00000198677.12	 gene_type protein_coding	 gene_name TTC37
chr5	95521369	95521475	gene	gene_id ENSG00000212259.1	 gene_type snRNA	 gene_name RNU6-308P
chr5	95555101	95605102	gene	gene_id ENSG00000164291.17	 gene_type protein_coding	 gene_name ARSK
chr5	95620087	95622142	gene	gene_id ENSG00000178015.5	 gene_type protein_coding	 gene_name GPR150
chr5	95646754	95684773	gene	gene_id ENSG00000175449.14	 gene_type protein_coding	 gene_name RFESD
chr5	95652181	95698711	gene	gene_id ENSG00000145757.16	 gene_type protein_coding	 gene_name SPATA9
chr5	95701249	95732295	gene	gene_id ENSG00000250240.6	 gene_type lncRNA	 gene_name CTD-2154I11.2
chr5	95713522	95824383	gene	gene_id ENSG00000164292.13	 gene_type protein_coding	 gene_name RHOBTB3
chr5	95751319	95822726	gene	gene_id ENSG00000173221.14	 gene_type protein_coding	 gene_name GLRX
chr5	95768999	95770700	gene	gene_id ENSG00000251348.1	 gene_type processed_pseudogene	 gene_name HSPD1P11
chr5	95834424	95835046	gene	gene_id ENSG00000251000.1	 gene_type processed_pseudogene	 gene_name GGCTP1
chr5	95835943	95852721	gene	gene_id ENSG00000251409.1	 gene_type lncRNA	 gene_name AC008592.4
chr5	95838245	95860133	gene	gene_id ENSG00000236882.8	 gene_type lncRNA	 gene_name LINC01554
chr5	95849309	95849855	gene	gene_id ENSG00000272021.1	 gene_type lncRNA	 gene_name AC008592.8
chr5	95861786	95874519	gene	gene_id ENSG00000250362.1	 gene_type lncRNA	 gene_name AC008592.5
chr5	95885098	95961851	gene	gene_id ENSG00000118985.16	 gene_type protein_coding	 gene_name ELL2
chr5	95962001	96631085	gene	gene_id ENSG00000251314.2	 gene_type lncRNA	 gene_name CTD-2337A12.1
chr5	95964999	95986311	gene	gene_id ENSG00000250955.1	 gene_type lncRNA	 gene_name AC008592.7
chr5	95973041	95973446	gene	gene_id ENSG00000213716.3	 gene_type processed_pseudogene	 gene_name FABP5P5
chr5	96050115	96215519	gene	gene_id ENSG00000250551.1	 gene_type lncRNA	 gene_name MIR583HG
chr5	96079138	96079212	gene	gene_id ENSG00000207578.1	 gene_type miRNA	 gene_name MIR583
chr5	96210121	96210227	gene	gene_id ENSG00000206997.1	 gene_type snRNA	 gene_name RNU6-524P
chr5	96213346	96215075	gene	gene_id ENSG00000249746.1	 gene_type lncRNA	 gene_name RP11-254I22.3
chr5	96247776	96278751	gene	gene_id ENSG00000250158.1	 gene_type lncRNA	 gene_name RP11-254I22.2
chr5	96390333	96434143	gene	gene_id ENSG00000175426.11	 gene_type protein_coding	 gene_name PCSK1
chr5	96525267	96779595	gene	gene_id ENSG00000153113.24	 gene_type protein_coding	 gene_name CAST
chr5	96741079	96742698	gene	gene_id ENSG00000249180.1	 gene_type lncRNA	 gene_name CTC-506B8.1
chr5	96760810	96808100	gene	gene_id ENSG00000164307.13	 gene_type protein_coding	 gene_name ERAP1
chr5	96784777	96785999	gene	gene_id ENSG00000248734.2	 gene_type lncRNA	 gene_name CTD-2260A17.1
chr5	96803688	96806105	gene	gene_id ENSG00000272109.2	 gene_type lncRNA	 gene_name CTD-2260A17.3
chr5	96814028	96935809	gene	gene_id ENSG00000247121.7	 gene_type lncRNA	 gene_name CTD-2260A17.2
chr5	96875986	96919703	gene	gene_id ENSG00000164308.17	 gene_type protein_coding	 gene_name ERAP2
chr5	96935394	97037513	gene	gene_id ENSG00000113441.16	 gene_type protein_coding	 gene_name LNPEP
chr5	96942299	96943184	gene	gene_id ENSG00000227836.1	 gene_type processed_pseudogene	 gene_name AC008850.3
chr5	96962656	96962757	gene	gene_id ENSG00000200884.1	 gene_type misc_RNA	 gene_name Y_RNA
chr5	97056402	97057358	gene	gene_id ENSG00000213701.4	 gene_type processed_pseudogene	 gene_name SETP22
chr5	97089075	97437217	gene	gene_id ENSG00000251513.2	 gene_type lncRNA	 gene_name LIX1-AS1
chr5	97091867	97142753	gene	gene_id ENSG00000145721.12	 gene_type protein_coding	 gene_name LIX1
chr5	97160867	97183247	gene	gene_id ENSG00000058729.11	 gene_type protein_coding	 gene_name RIOK2
chr5	97175950	97176113	gene	gene_id ENSG00000206698.1	 gene_type snRNA	 gene_name RNU1-73P
chr5	97183827	97216074	gene	gene_id ENSG00000286828.1	 gene_type lncRNA	 gene_name CTD-2215E18.4
chr5	97188090	97201880	gene	gene_id ENSG00000248758.1	 gene_type lncRNA	 gene_name CTD-2215E18.2
chr5	97223371	97227957	gene	gene_id ENSG00000251054.1	 gene_type lncRNA	 gene_name CTD-2215E18.3
chr5	97336858	97337040	gene	gene_id ENSG00000249761.1	 gene_type processed_pseudogene	 gene_name CTD-2278B20.1
chr5	97368776	97370421	gene	gene_id ENSG00000251389.1	 gene_type processed_pseudogene	 gene_name YTHDF1P1
chr5	97449358	97449741	gene	gene_id ENSG00000249977.1	 gene_type processed_pseudogene	 gene_name RP11-155G15.3
chr5	97504663	97690180	gene	gene_id ENSG00000250331.2	 gene_type lncRNA	 gene_name LINC01340
chr5	97677547	97678681	gene	gene_id ENSG00000248931.1	 gene_type processed_pseudogene	 gene_name MTCYBP40
chr5	97737894	97738913	gene	gene_id ENSG00000251193.1	 gene_type processed_pseudogene	 gene_name RP11-72K17.1
chr5	97799404	97882687	gene	gene_id ENSG00000286953.1	 gene_type lncRNA	 gene_name CTD-2282K12.1
chr5	97840912	97923497	gene	gene_id ENSG00000248202.2	 gene_type lncRNA	 gene_name LINC02234
chr5	98025965	98026139	gene	gene_id ENSG00000249101.1	 gene_type processed_pseudogene	 gene_name AC008834.2
chr5	98085866	98161352	gene	gene_id ENSG00000248901.2	 gene_type lncRNA	 gene_name LINC01846
chr5	98203059	98205193	gene	gene_id ENSG00000249135.1	 gene_type processed_pseudogene	 gene_name RP11-274E7.1
chr5	98213402	98214121	gene	gene_id ENSG00000238000.1	 gene_type processed_pseudogene	 gene_name PSME2P1
chr5	98338744	98339832	gene	gene_id ENSG00000176183.8	 gene_type processed_pseudogene	 gene_name CH17-12M21.1
chr5	98392070	98393530	gene	gene_id ENSG00000250221.1	 gene_type processed_pseudogene	 gene_name KRT8P32
chr5	98402542	98402732	gene	gene_id ENSG00000250830.1	 gene_type processed_pseudogene	 gene_name MRPS35P2
chr5	98409675	98410100	gene	gene_id ENSG00000249990.1	 gene_type processed_pseudogene	 gene_name MTCO2P24
chr5	98410235	98411792	gene	gene_id ENSG00000249448.1	 gene_type processed_pseudogene	 gene_name MTCO1P24
chr5	98576341	98577260	gene	gene_id ENSG00000251102.1	 gene_type processed_pseudogene	 gene_name CTBP2P4
chr5	98679402	98681367	gene	gene_id ENSG00000251553.1	 gene_type processed_pseudogene	 gene_name DDX18P4
chr5	98768650	98798643	gene	gene_id ENSG00000174136.13	 gene_type protein_coding	 gene_name RGMB
chr5	98769618	98773469	gene	gene_id ENSG00000246763.7	 gene_type lncRNA	 gene_name RGMB-AS1
chr5	98792861	98795766	gene	gene_id ENSG00000279232.2	 gene_type lncRNA	 gene_name CTC-463N11.4
chr5	98833382	98833711	gene	gene_id ENSG00000250162.1	 gene_type processed_pseudogene	 gene_name CSNK1A1P3
chr5	98853985	98929007	gene	gene_id ENSG00000153922.11	 gene_type protein_coding	 gene_name CHD1
chr5	98889731	98889833	gene	gene_id ENSG00000222610.1	 gene_type snRNA	 gene_name RNU6-402P
